Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
150,0.009321981231744454,0.7400546889565599,0.1493307142991774
151,0.009384127773289416,0.7387906283015352,0.14937954994981525
152,0.00944627431483438,0.7365260083276364,0.14865909224953386
153,0.009508420856379343,0.7352395749176559,0.1484616892038638
154,0.009570567397924305,0.7337406003355913,0.14763349070753404
155,0.009632713939469269,0.7255596296066125,0.15189229620144315
156,0.009694860481014232,0.7191796656516065,0.15381275834096106
157,0.009757007022559194,0.7180747001429373,0.15393133376859758
158,0.009819153564104158,0.7174557205891493,0.15384586074172923
159,0.00988130010564912,0.7067031259710399,0.1547147123155162
160,0.009943446647194083,0.7017152445466411,0.15427431777363937
161,0.010005593188739047,0.7010850786153751,0.15415081537417286
162,0.01006773973028401,0.694150767509788,0.15578209200526755
163,0.010129886271828972,0.6934770989994403,0.15557695889783515
164,0.010192032813373936,0.6925200422596481,0.15536866401116398
165,0.010254179354918899,0.6915741718973341,0.1553427511199831
166,0.010316325896463861,0.6910508980175254,0.15499234293892444
167,0.010378472438008825,0.6902715803865518,0.1550984589184848
168,0.010440618979553788,0.6871928407184142,0.15358730908995513
169,0.010502765521098752,0.6865726182337952,0.1533060305937625
170,0.010564912062643714,0.6824958051084458,0.15216956932897105
171,0.010627058604188677,0.6817935491889877,0.1521252838898532
172,0.01068920514573364,0.6737965322229817,0.15052693338979478
173,0.010751351687278603,0.6731166490584799,0.1507028495017565
174,0.010813498228823566,0.6724032067615439,0.150401446863551
175,0.01087564477036853,0.665209123112299,0.1495654669482152
176,0.010937791311913492,0.66263998508483,0.14902229393966443
177,0.010999937853458455,0.6619439438195264,0.14900927034666567
178,0.011062084395003419,0.659839661922814,0.1490167383096669
179,0.011124230936548381,0.6532222981791063,0.14983173851836543
180,0.011186377478093344,0.649831582872413,0.15046991900339132
181,0.011248524019638308,0.6480007457584985,0.1508385478574583
182,0.01131067056118327,0.6474364551612701,0.1507703369681093
183,0.011372817102728233,0.6444546640979428,0.14839387150626196
184,0.011434963644273197,0.6438456279908022,0.1482423773762947
185,0.011497110185818159,0.6428960288359953,0.148612933444245
186,0.011559256727363122,0.6419588589894971,0.14822091990534372
187,0.011621403268908086,0.6412827046174879,0.1484656859666632
188,0.011683549810453048,0.6401702815238334,0.14779681912350326
189,0.01174569635199801,0.6387235100366666,0.1484703172315999
190,0.011807842893542975,0.6379180908582437,0.14867701160853294
191,0.011869989435087937,0.6373799018084644,0.14874035619531137
192,0.0119321359766329,0.6364303026536574,0.14817039325185635
193,0.011994282518177864,0.6359865763470264,0.14798331163876155
194,0.012056429059722826,0.6350866944254555,0.14775700420265186
195,0.01211857560126779,0.6347337020694799,0.14757110960716852
196,0.012180722142812753,0.633905910136101,0.14797026742786062
197,0.012242868684357715,0.6328034304890934,0.14732512941212525
198,0.01230501522590268,0.6170095084208563,0.14350050293973324
199,0.012367161767447642,0.6164427319619662,0.14311878683858348
200,0.012429308308992604,0.6157429619041701,0.14311152374380728
201,0.012491454850537568,0.6148617239450624,0.1431553465408811
202,0.01255360139208253,0.6141035361382139,0.14256892621089337
203,0.012615747933627493,0.6135392455409857,0.14243072079672545
